GEOM_X;GEOM_Y;TERYT_KOD;ULICA_NR
7423606,211;5544972,927;19210;rydlówka_25
7419009,313;5548782,205;13283;morelowa_21
7429080,271;5544312,834;1368;biskupiñska_4a
7427243,632;5539119,433;26787;kury³owicza_111d
7418481,366;5542954,838;23378;unruga_102
7419149,208;5540985,371;40796;trockiego_47g
7417952,303;5544951,578;10131;krzewowa_53b
7427948,709;5545688,285;17789;przewóz_32e
7420594,63;5540963,092;45235;ma³ysiaka_14
7424122,268;5543484,575;9015;ko³odziejska_12
7423539,002;5544979,283;19210;rydlówka_29
7425191,003;5542752,311;3915;dobczycka_52
7418950,406;5548717,17;13695;na wierzchowinach_10e
7427800,301;5541831,221;14606;obronna_13b
7425506,615;5551902,979;10526;kuŸnicy ko³³¹tajowskiej_22a
7422816,487;5548623,83;2849;fryderyka chopina_9
7419546,685;5549690,24;5015;filtrowa_6a
7428001,741;5545683,695;17789;przewóz_32f
7428057,022;5545677,818;17789;przewóz_32g
7420630,648;5540941,663;45235;ma³ysiaka_10
7418835,515;5542610,92;6797;hufcowa_31
7427512,533;5551438,069;18524;reduta_46
7426221,577;5541570,71;24008;widnokr¹g_12b
7422826,37;5543236,842;22447;œwiatowida_16a
7422406,503;5550420,125;14264;niska_19
7433575,495;5552756,542;21018;stary goœciniec_16
7427911,804;5545693,173;17789;przewóz_32d
7428094,512;5545725,127;17789;przewóz_32j
7424347,303;5550166,012;26376;¿abiniec_83
7419977,133;5552186,472;21779;szarotki_16
7419968,645;5542455,136;46928;federowicza_1
7428425,099;5540052,743;9525;koszutki_15a
7419538,923;5551198,725;26442;¿eleñskiego_76a
7418657,543;5542159,82;39204;karcza_24a
7428399,195;5540010,152;9525;koszutki_10
7429936,28;5541935,282;12101;ma³a góra_71c
7422809,428;5543233,731;22447;œwiatowida_16c
7422807,181;5543256,905;22447;œwiatowida_16d
7415700,433;5545893,991;25595;zaogrodzie_29a
7436475,603;5548355,924;7518;jezierskiego_8a
7428045,839;5545728,886;17789;przewóz_32k
7427982,211;5545731,158;17789;przewóz_32l
7431378,33;5541697,477;16651;pod pomnikiem_5
7426967,489;5551166,137;10541;kwartowa_18
7426975,393;5551129,874;10541;kwartowa_16
7418004,577;5544980,14;10131;krzewowa_53
7426189,778;5542679,562;1182;bia³oruska_11a
7438404,092;5547280,12;2038;branicka_22a
7419103,038;5542474,771;3959;dobrowolskiego_22p
7420165,449;5550376,496;49981;naukowców_5
7420203,121;5550364,175;49981;naukowców_3
7420072,571;5539258,884;22874;topografów_59c
7429233,631;5552613,106;1686;bohaterów wrzeœnia_90
7431263,298;5545748,702;19175;rybitwy_92c
7420981,537;5553079,251;11843;maciejkowa_54
7432709,03;5545883,188;3352;czeczotta_21a
7419129,495;5547824,204;10898;leœna_2
7420966,494;5548619,543;28977;buszka_27
7419998,286;5539142,498;15977;petra¿yckiego_64h
7419182,152;5542478,931;3959;dobrowolskiego_22h
7422210,651;5539275,477;25458;zakopiañska_262c
7420683,23;5540986,966;45235;ma³ysiaka_2
7420076,264;5539143,617;15977;petra¿yckiego_64
7427733,118;5542955,045;5970;górników_70
7440325,811;5552477,745;834;barwna_2a
7420863,395;5545118,995;23257;tyniecka_48a
7423306,533;5551759,087;16062;piaszczysta_22a
7419331,768;5551320,387;23035;truszkowskiego_32a
7420004,982;5539143,764;15977;petra¿yckiego_64g
7419092,741;5542474,236;3959;dobrowolskiego_22r
7417245,404;5550742,013;629;balicka_331d
7420679,907;5540892,175;45235;ma³ysiaka_6
7420621,548;5540896,898;45235;ma³ysiaka_8
7419370,52;5542229,242;20112;skotnicka_142a
7426230,216;5541618,321;24008;widnokr¹g_12a
7422670,033;5541338,858;10268;ksiê¿ycowa_5
7431687,434;5543185,977;138;agatowa_23
7431647,352;5543218,589;138;agatowa_25
7424772,679;5551835,74;14043;natansona_2d
7422834,395;5543238,232;22447;œwiatowida_16
7420051,004;5539162,492;15977;petra¿yckiego_64b
7420022,15;5539147,374;15977;petra¿yckiego_64d
7420011,234;5539144,953;15977;petra¿yckiego_64f
7419076,244;5542472,984;3959;dobrowolskiego_22t
7419066,662;5542472,783;3959;dobrowolskiego_22u
7424833,088;5540161,535;19746;siarczanogórska_26lb
7422668,306;5541348,407;10268;ksiê¿ycowa_5a
7420940,012;5553073,349;11843;maciejkowa_50
7420952,031;5553075,394;11843;maciejkowa_52
7424723,638;5551857,423;14043;natansona_2
7424790,101;5551830,121;14043;natansona_2f
7425148,716;5547306,99;2801;chodkiewicza_10a
7425153,009;5547317,172;2801;chodkiewicza_10b
7419145,433;5542477,305;3959;dobrowolskiego_22l
7428417,515;5540012,357;9525;koszutki_10a
7419153,626;5541482,332;569;baczyñskiego_56b
7418507,855;5539760,726;22987;tretówka_13a
7428840,432;5549934,821;15163;orliñskiego_9d
7417979,957;5544965,823;10131;krzewowa_53a
7419452,563;5540913,22;20641;spacerowa_97f
7422816,933;5543235,489;22447;œwiatowida_16b
7426144,592;5543705,057;20119;skowronia_3e
7428411,618;5540138,214;9525;koszutki_15f
7420028,02;5539268,736;22874;topografów_57b
7424468,308;5548363,968;15832;pawia_18a
7424321,733;5550080,36;26376;¿abiniec_101h
7424283,265;5550089,407;26376;¿abiniec_101j
7426883,896;5550846,912;3939;dobrego pasterza_120b
7426883,896;5550846,912;3939;dobrego pasterza_120b
7420399,881;5548784,058;14736;odlewnicza_14
7418401,674;5546310,61;5267;gajówka_18
7425761,384;5542853,755;1182;bia³oruska_41
7421010,888;5553082,212;11843;maciejkowa_56
7422812,799;5543257,269;22447;œwiatowida_16e
7425583,009;5542920,568;15350;ossowskiego_14a
7441282,771;5553183,86;24845;wró¿enicka_4
7432771,321;5545353,895;33005;wrobela_53a
7415387,147;5542062,234;3606;jurandówny_28
7420480,621;5553190,84;5242;gaik_45a
7420458,37;5553198,82;5242;gaik_47a
7428414,218;5540121,427;9525;koszutki_15e
7428415,235;5540114,747;9525;koszutki_15d
7428419,378;5540089,62;9525;koszutki_15b
7420579,38;5540914,293;45235;ma³ysiaka_16
7424670,537;5551810,383;44219;stefanowicza_56
7430110,157;5545135,134;19175;rybitwy_13
7440292,475;5552410,265;15352;ostafina_12
7419472,84;5543370,876;30682;emira_14
7420592,803;5539335,764;15977;petra¿yckiego_34da
7422105,943;5543856,997;8691;kobierzyñska_104
7418938,394;5542558,119;6316;grzegorzewskiej_9
7431964,809;5542035,582;40795;zalipki_11
7426320,29;5547806,753;4863;fabryczna_5
7417388,507;5541875,984;9716;kozienicka_70k
7419350,383;5551267,043;23035;truszkowskiego_30c
7417039,285;5548834,678;953;becka_52b
7416585,411;5547967,682;19343;rzepichy_1c
7422191,548;5539225,96;15069;opatkowicka_25u
7438445,434;5547413,451;2038;branicka_51d
7426164,302;5544798,974;24550;wodna_2d
7425387,999;5543107,519;19674;sempo³owskiej_8
7432663,461;5545838,667;3352;czeczotta_21c
7429028,657;5549864,895;4560;dywizjonu 303_63a
7420379,538;5548783,768;14736;odlewnicza_12a
7426007,434;5541709,436;8424;kijanki_4a
7418540,319;5542983,899;23378;unruga_88d
7417747,254;5544312,687;23257;tyniecka_138b
7421427,42;5539767,373;3822;dêbskiego_56
7437021,721;5546996,919;2038;branicka_2k
7427098,914;5551418,211;18524;reduta_26
7417377,237;5541844,148;9716;kozienicka_70g
7419361,512;5551258,855;23035;truszkowskiego_30d
7437217,106;5552083,197;7332;jaskrowa_9l
7427764,716;5541835,61;14606;obronna_13a
7419179,14;5541685,561;20112;skotnicka_202f
7428550,748;5540108,335;9525;koszutki_23l
7428558,353;5540090,532;9525;koszutki_23m
7428559,792;5540083,134;9525;koszutki_23n
7426143,85;5544208,503;19819;siemomys³a_58
7425532,059;5550755,019;3939;dobrego pasterza_8a
7425532,059;5550755,019;3939;dobrego pasterza_8a
7421281,927;5541177,179;38102;krygowskiego_13
7433236,616;5552521,735;21018;stary goœciniec_2f
7418829,058;5543204,554;23378;unruga_12
7425493,394;5552262,842;666;banacha_33
7419713,642;5543088,639;2051;braterstwa broni_36c
7428534,511;5540104,746;9525;koszutki_23b
7428531,417;5540160,305;9525;koszutki_23f
7418829,592;5543232,566;23378;unruga_10
7419609,61;5540804,17;28297;dzia³owskiego_73
7427767,162;5541391,806;19387;r¿¹cka_33b
7427801,615;5541413,516;19387;r¿¹cka_33k
7421270,416;5541141,307;38102;krygowskiego_11
7426065,787;5542136,779;23119;tuchowska_7d
7419153,193;5544740,315;23257;tyniecka_118u
7425448,862;5552231,483;666;banacha_37
7432406,279;5542732,99;7308;jasieñskiego_15a
7418541,447;5539771,181;22987;tretówka_13d
7423641,532;5544227,566;2161;bro¿ka_6a
7415645,993;5541087,81;24109;wielogórska_109
7427796,825;5541383,372;19387;r¿¹cka_33e
7421288,075;5541074,084;38102;krygowskiego_9
7420398,415;5548777,72;14736;odlewnicza_14a
7431210,615;5541272,71;16651;pod pomnikiem_51g
7422373,911;5540612,424;11710;³ódzka_10
7418803,696;5543275,435;10716;laurowa_30
7432273,701;5550457,609;28527;przebindowskiego_25
7427338,658;5548255,238;3704;d¹bska_21a
7420332,157;5552260,563;20279;s³otna_7
7420448,828;5548612,45;14736;odlewnicza_24
7419639,431;5542564,186;22258;szymonowica_21c
7426013,961;5542146,853;23119;tuchowska_7b
7420400,021;5548769,964;14736;odlewnicza_14b
7431797,592;5541955,497;6750;hoyera_37b
7427131,416;5541465,292;14109;niebieska_3b
7420940,546;5544598,612;29003;pryliñskiego_31
7427775,174;5541389,28;19387;r¿¹cka_33c
7427788,279;5541385,735;19387;r¿¹cka_33d
7427810,988;5541379,799;19387;r¿¹cka_33f
7427825,973;5541410,072;19387;r¿¹cka_33h
7427779,737;5541417,247;19387;r¿¹cka_33m
7419050,52;5540903,165;40796;trockiego_37
7419501,686;5550692,959;16670;pod strzech¹_31a
7421397,161;5554520,587;7668;jurajska_35
7420378,916;5548770,064;14736;odlewnicza_12c
7427191,31;5551444,973;18524;reduta_26d
7427136,895;5551413,911;18524;reduta_28
7429952,859;5549521,01;1290;bieñczycka_15c
7420002,67;5548123,625;10003;jadwigi_206
7431783,749;5541951,474;6750;hoyera_37a
7421538,14;5542036,323;20107;skoœna_47b
7423293,305;5549609,99;14600;oboŸna_11b
7420651,278;5551397,639;20601;sosnowiecka_79
7415375,109;5545553,351;13698;na wirach_34
7415429,05;5545552,152;13698;na wirach_30
7419881,356;5544924,754;23257;tyniecka_110b
7418432,239;5544403,883;23257;tyniecka_157
7416154,208;5549461,364;17340;powstania styczniowego_2f
7425429,434;5542424,058;5752;go³aœka_43a
7428239,136;5540854,824;956;bednarska_13kb
7415417,728;5545562,692;13698;na wirach_32
7415411,729;5545570,943;13698;na wirach_32a
7420592,953;5539344,556;15977;petra¿yckiego_34db
7425429,114;5542470,471;5752;go³aœka_43
7427811,598;5541464,307;19387;r¿¹cka_33w
7424671,202;5551776,427;44219;stefanowicza_52
7418565,493;5542986,171;23378;unruga_86d
7427488,716;5542740,507;17025;polonijna_15
7424622,951;5539110,158;4894;familijna_3a
7436517,983;5553079,621;2514;bystronia_11e
7419106,283;5541713,867;3959;dobrowolskiego_107
7427751,683;5541389,267;19387;r¿¹cka_33
7429714,659;5548476,726;24772;woŸniców_19d
7421399,248;5554547,249;7668;jurajska_23
7420420,107;5548705,385;14736;odlewnicza_16a
7420422,073;5548697,884;14736;odlewnicza_16b
7420424,84;5548692,139;14736;odlewnicza_16c
7416621,368;5548101,181;25139;wy¿gi_9a
7427562,035;5542793,143;17025;polonijna_21
7422700,866;5545540,192;6996;jacka_6
7428542,562;5540079,138;9525;koszutki_23
7427685,471;5542760,6;4870;facimiech_3a
7433655,034;5552872,182;21018;stary goœciniec_3g
7417202,975;5543876,753;23257;tyniecka_197b
7418830,067;5543258,493;23378;unruga_8
7418859,624;5543237,669;23378;unruga_14a
7427928,85;5541379,407;9448;kosocicka_108f
7430093,38;5543093,586;1329;bie¿anowska_245a
7431972,703;5541994,626;40795;zalipki_11d
7417392,266;5541887,516;9716;kozienicka_70l
7417395,988;5541897,658;9716;kozienicka_70m
7427518,892;5542748,07;17025;polonijna_17
7423098,468;5541266,36;29294;nowodworskiego_4
7424086,502;5548428,241;8519;rynek kleparski_9a
7421908,745;5539476,282;22608;takliñskiego_19a
7419151,983;5544745,87;23257;tyniecka_118w
7420208,339;5538977,971;15977;petra¿yckiego_45e
7418495,32;5541921,375;21930;szerokie ³¹ki_36
7430801,747;5541430,354;9300;koprowa_7
7427771,449;5541419,218;19387;r¿¹cka_33n
7427821,845;5541462,99;19387;r¿¹cka_33u
7421297,781;5541124,788;38102;krygowskiego_7
7431968,743;5542014,619;40795;zalipki_11b
7431940,722;5541998,168;40795;zalipki_15
7425454,623;5552267,01;666;banacha_35
7425429,027;5537751,995;28306;zbydniowicka_17a
7427540,609;5542769,455;17025;polonijna_19
7422228,399;5539247,013;15069;opatkowicka_25r
7422551,372;5541496,288;1430;bluszczowa_15
7419148,506;5544761,332;23257;tyniecka_118x
7419147,674;5544764,721;23257;tyniecka_118y
7418859,524;5543232,407;23378;unruga_14
7420230,452;5552165,853;22356;œmia³a_15
7429940,876;5541942,222;12101;ma³a góra_71b
7415384,006;5545547,519;13698;na wirach_34a
7427820,064;5541377,421;19387;r¿¹cka_33g
7420769,062;5542211,621;32542;krum³owskiego_5
7437319,392;5552152,1;5570;glinik_108
7431969,445;5542009,36;40795;zalipki_11c
7426229,014;5549704,343;24123;wieniawskiego_64a
7415395,33;5545533,411;13698;na wirach_36
7415404,05;5545527,583;13698;na wirach_36a
7421421,021;5539796,999;3822;dêbskiego_58
7421263,772;5542603,341;8691;kobierzyñska_181
7420370,222;5551630,735;21101;stawowa_169a
7418819,36;5542607,528;6797;hufcowa_33
7431506,553;5545608,509;17418;pó³³anki_35h
7438440,561;5546893,46;35210;zaporêbie_23a
7426423,239;5547775,698;4863;fabryczna_5b
7422600,622;5541018,811;25458;zakopiañska_159a
7421373,142;5542547,716;8691;kobierzyñska_174c
7419586,533;5540829,121;28297;dzia³owskiego_73b
7419624,486;5540830,386;28297;dzia³owskiego_73c
7428540,059;5540086,163;9525;koszutki_23a
7419034,923;5547541,371;17118;poniedzia³kowy dó³_7b
7425334,292;5540518,956;16740;podgórki_20e
7417093,197;5541794,215;16741;podgórki tynieckie_72
7418593,792;5543729,243;24352;winnicka_67
7418087,89;5548657,946;2947;chwistka_8b
7419586,357;5540807,778;28297;dzia³owskiego_73a
7421237,109;5541161,66;38102;krygowskiego_17
7421248,705;5541190,94;38102;krygowskiego_15
7418565,061;5542955,316;23378;unruga_86c
7421516,382;5542011,865;20107;skoœna_47
7421526,402;5542025;20107;skoœna_47a
7428581,626;5540552,185;6680;hoborskiego_16a
7418540,661;5539766,402;22987;tretówka_13e
7419561,434;5540829,146;28297;dzia³owskiego_79
7424158,369;5551548,192;5961;górnickiego_11
7420924,568;5550159,875;26217;z³oty róg_35a
7421835,584;5551387,889;27800;pe³czyñskiego_2
7417952,375;5545149,995;10131;krzewowa_60b
7424135,69;5544904,869;1791;bonarka_8
7427583,558;5542827,069;17025;polonijna_23
7422700,867;5545561,524;6996;jacka_4
7432655,772;5550135,731;23810;w¹wozowa_30aa
7429490,341;5552622,553;16055;piastów_70
7415712,113;5545666,013;20478;sokola_23
7424529,309;5551812,769;44219;stefanowicza_32
7432665,197;5545907,065;3352;czeczotta_21k
7427926,982;5541372,547;9448;kosocicka_108e
7422712,168;5545564,553;2589;ceglarska_5
7418998,408;5540742,905;40796;trockiego_61b
7425785,701;5541961,558;9347;kordiana_31
7416330,862;5544456,261;8848;kolna_25r
7427798,031;5541445,842;19387;r¿¹cka_33r
7426682,069;5545018,734;6169;gromadzka_87
7421416,639;5554525,695;7668;jurajska_33
7418082,773;5544666,838;6179;gronowa_6
7427271,38;5551491,552;18524;reduta_26e
7417977,027;5548868,513;19294;rysi stok_25
7427800,514;5545532,732;17789;przewóz_39
7432567,465;5547588,76;20898;stare wiœlisko_38
7427792,802;5541415,678;19387;r¿¹cka_33l
7427789,275;5541446,975;19387;r¿¹cka_33p
7419647,53;5542564,82;22258;szymonowica_21d
7420212,838;5539005,941;15977;petra¿yckiego_45d
7423083,98;5552441,844;5587;glogera_57
7417060,56;5548839,702;953;becka_52a
7431779,155;5541949,819;6750;hoyera_37
7415939,744;5546064,62;579;bagatela_6
7422709,937;5545542,173;2589;ceglarska_7
7422229,953;5539234,067;15069;opatkowicka_25s
7422552,639;5541489,071;1430;bluszczowa_15a
7427812,757;5541443,49;19387;r¿¹cka_33s
7415413,432;5542173,114;3606;jurandówny_33a
7428534,604;5540152,242;9525;koszutki_23g
7428539,4;5540138,31;9525;koszutki_23h
7428549,373;5540114,849;9525;koszutki_23k
7421380,967;5554534,119;7668;jurajska_21
7421433,733;5539737,838;3822;dêbskiego_54
7430703,482;5547545,47;6443;habina_9b
7432690,795;5550146,012;23810;w¹wozowa_30ab
7427546,057;5538972,856;10099;krzemieniecka_4
7429719,689;5548458,598;24772;woŸniców_19a
7427539,014;5540246,063;15365;osterwy_9a
7427344,154;5545012,226;7715;kacza_9d
7426039,746;5542138,715;23119;tuchowska_7c
7425400,09;5546952,483;12446;masarska_15
7433386,041;5551990,801;14685;obwodowa_13b
7438843,121;5549073,416;6867;igo³omska_30c
7418513,246;5539784,664;22987;tretówka_13b
7420450,137;5548620,2;14736;odlewnicza_22
7418612,009;5542154,476;39204;karcza_33
7415410,299;5542841,359;22548;œwiêtojañska_22
7418802,66;5543251,193;10716;laurowa_28
7423340,075;5541513,872;22229;szyllinga_26
7418513,634;5539792,599;22987;tretówka_13c
7432729,331;5550157,484;23810;w¹wozowa_30ac
7420379,044;5548776,626;14736;odlewnicza_12b
7436635,009;5552146,91;28983;kolêdnicza_9
7418801,964;5543226,62;10716;laurowa_26
7424836,452;5540114,381;19746;siarczanogórska_26lc
7425284,868;5543181,898;8575;klonowica_15b
7433311,919;5545357,222;11789;³utnia_25a
7432344,08;5547861,884;26389;¿aglowa_6
7420453,575;5548639,916;14736;odlewnicza_18
7416144,573;5549477,2;17340;powstania styczniowego_2g
7428532,328;5540110,526;9525;koszutki_23c
7428521,713;5540137,66;9525;koszutki_23d
7428515,245;5540154,855;9525;koszutki_23e
7420297,019;5542983,822;3430;czerwone maki_69a
7427753,551;5541394,674;19387;r¿¹cka_33a
7427816,097;5541412,085;19387;r¿¹cka_33j
7427820,449;5541442,209;19387;r¿¹cka_33t
7431973,737;5541988,564;40795;zalipki_11e
7431965,623;5542029,975;40795;zalipki_11a
7418801,018;5543199,438;10716;laurowa_24
7442122,662;5546858,174;4268;dro¿yska_29a
7417095,511;5548851,001;953;becka_52
7419029,659;5546912,947;26639;¿ywiczna_6
7420451,889;5548631,293;14736;odlewnicza_20
7428541,568;5540131,775;9525;koszutki_23i
7421311,145;5541166,245;38102;krygowskiego_5
7420401,65;5548763,091;14736;odlewnicza_14c
7425586,348;5552258,189;666;banacha_29
7418960,387;5548694,375;13695;na wierzchowinach_10d
7419535,369;5548734,96;7506;jesionowa_17a
7420655,76;5542730,8;11351;lubostroñ_22
7414435,081;5542693,437;6579;heligundy_7d
7440914,917;5551234,571;21243;stopki_21c
7422207,274;5539227,996;15069;opatkowicka_25t
7427358,07;5544999,615;7715;kacza_9c
7417381,065;5541854,132;9716;kozienicka_70h
7417912,248;5549344,763;18224;pylna_25a
7431803,433;5541957,56;6750;hoyera_37c
7426324,071;5544148,046;5530;gipsowa_10a
7420592,915;5539328,329;15977;petra¿yckiego_34d
7417384,805;5541865,753;9716;kozienicka_70j
7425529,343;5552265,25;666;banacha_31
7422998,504;5542826,382;14428;nowogródzka_5
7426985,45;5537968,281;4284;dru¿backiej_106
7430128,326;5543153,257;14824;ogórkowa_21
7421167,443;5544776,285;33062;na leszczu_2b
7421511,981;5540661,76;39690;szwed-œniadowskiej_31
7425559,926;5542930,242;15350;ossowskiego_14ba
7425042,178;5539359,305;4270;dró¿ka_33c
7427701,245;5548319,923;38956;lema_15b
7427701,245;5548319,923;38956;lema_15b
7420849,09;5546854,778;24557;wodoci¹gowa_19
7416239,671;5548082,6;19343;rzepichy_26a
7428956,774;5547900,114;28141;galicyjska_1
7419039,304;5541634,655;3959;dobrowolskiego_98
7426562,853;5540065,786;15365;osterwy_74
7418802,836;5543254,679;10716;laurowa_28a
7425465,596;5551403,324;19891;siewna_2d
7428221,147;5543670,77;12165;ma³kowskiego_16
7423260,451;5552306,019;5587;glogera_39
7423232,124;5552291,577;5587;glogera_39a
7421432,608;5551775,158;21138;stelmachów_84
7439526,905;5547271,715;19339;rzepakowa_6n
7420365,078;5550191,394;629;balicka_1a
7424301,057;5543187,493;2782;chocho³owska_6a
7427325,411;5540551,305;15196;orszañska_25fa
7421736,63;5549536,215;5627;g³owackiego_6
7419242,051;5542570,857;3959;dobrowolskiego_14f
7415680,341;5541040,502;24109;wielogórska_72e
7431899,958;5545575,903;18510;r¹czna_11k
7421433,127;5540622,946;39690;szwed-œniadowskiej_34
7421057,937;5540614,428;39690;szwed-œniadowskiej_43
7418871,75;5551619,924;22772;tetmajera_65aa
7427735,259;5548285,456;38956;lema_15c
7427735,259;5548285,456;38956;lema_15c
7424821,888;5541061,446;25044;wyrwa_3
7417373,355;5550446,238;629;balicka_297
7421093,224;5547592,707;20258;s³onecznikowa_10a
7430337,77;5550603,878;7033;jagielloñskie_22a
7422596,767;5550977,561;15095;opolska_5
7422596,767;5550977,561;15095;opolska_5
7427260,387;5551392,427;18524;reduta_30c
7418830,899;5543229,743;23378;unruga_10a
7428749,752;5543277,472;1329;bie¿anowska_122b
7437451,927;5552252,252;5570;glinik_106h
7435216,787;5548368,196;6867;igo³omska_8j
7419585,396;5542380,694;22258;szymonowica_35a
7423125,868;5552234,824;5587;glogera_39d
7419662,357;5551196,139;15775;pasternik_33a
7441348,201;5550334,007;9550;koœcielnicka_1ua
7435768,238;5553320,112;7843;kalwiñska_22
7420287,451;5538922,242;15977;petra¿yckiego_39n
7427146,461;5542490,817;16795;podlesie_4
7418653,782;5543738,181;24352;winnicka_60
7427557,178;5539826,236;6270;gruszczyñskiego_21a
7418988,229;5545536,543;24076;wielkanocna_4gb
7418298,876;5548691,668;4836;estreicherów_7
7417844,258;5540342,515;6700;hollendra_21a
7423385,706;5539922,793;13387;moszyñskiego_17c
7419668,932;5551212,68;15775;pasternik_33
7420059,033;5551934,002;14862;ojcowska_53a
7431532,119;5540859,736;1580;bogucicka_100a
7430661,444;5542073,97;8975;kolonijna_22
7432831,263;5551925,596;14115;nieby³a_11
7420482,347;5553166,796;5242;gaik_45b
7428332,327;5540038,082;9525;koszutki_9
7428465,614;5542760,567;26651;wallenroda_18
7426992,711;5537987,349;4284;dru¿backiej_104
7419289,475;5542573,811;3959;dobrowolskiego_14a
7418831,198;5543255,899;23378;unruga_8a
7421637,764;5552701,4;11653;w³adys³awa ³okietka_242b
7430989,936;5547217,78;14741;odmêtowa_102
7418010,16;5549391,547;18224;pylna_28
7419371,779;5542550,892;3959;dobrowolskiego_29a
7417868,718;5545059,291;10131;krzewowa_100b
7417849,686;5545104,816;10131;krzewowa_100e
7419681,876;5542383,048;22258;szymonowica_35g
7419002,148;5540775,29;40796;trockiego_59b
7433417,396;5550711,276;11697;³owiñskiego_9a
7416997,999;5543481,263;32836;bojanówka_21a
7416983,16;5543482,511;32836;bojanówka_23
7416975,729;5543483,472;32836;bojanówka_23a
7428563,402;5540524,655;6680;hoborskiego_14b
7426344,878;5548110,29;3206;cystersów_20d
7422700,866;5551518,035;15512;pachoñskiego_5d
7419223,319;5542569,91;3959;dobrowolskiego_14h
7431342,348;5552361,712;7524;jeziorany_7b
7419633,303;5544818,104;23257;tyniecka_135z
7418630,11;5544569,377;23257;tyniecka_120m
7419706,418;5542384,583;22258;szymonowica_35h
7429653,155;5552291,911;16055;piastów_56b
7424829,743;5551723,187;49117;chyliñskiego_23
7427176,524;5541217,93;14109;niebieska_20
7423051,413;5552485,434;5587;glogera_67
7426181,111;5544216,879;19819;siemomys³a_41
7423269,144;5541420,196;52194;zina_27c
7432082,366;5546955,925;8485;klasztorna_31g
7420064,118;5539289,458;22874;topografów_59d
7420918,574;5540557,36;39690;szwed-œniadowskiej_46
7417863,628;5545071,843;10131;krzewowa_100c
7436415,272;5553010,039;2514;bystronia_5e
7431089,227;5542870,705;7049;jaglarzów_10a
7423736,823;5544970,115;19210;rydlówka_19a
7420368,122;5546321,489;7624;józefa_109b
7425583,679;5542907,661;15350;ossowskiego_14aa
7431204,356;5551681,274;28290;petöfiego_21c
7418215,053;5548958,57;10003;jadwigi_325d
7421355,837;5543503,425;17729;przemiarki_24
7427907,008;5549950,88;46117;¿yczkowskiego_33
7420492,982;5551403,447;20601;sosnowiecka_28
7418451,84;5546306,314;5267;gajówka_22
7419232,814;5542570,217;3959;dobrowolskiego_14g
7415694,181;5541044,514;24109;wielogórska_72f
7421262,205;5540592,986;39690;szwed-œniadowskiej_40
7421044,051;5540583,483;39690;szwed-œniadowskiej_44
7425682,102;5552889,604;24441;witkowicka_62b
7414761,202;5543010,562;1755;boles³awa œmia³ego_19c
7441682,715;5549885,575;9550;koœcielnicka_4c
7415216,754;5543061,309;25377;zagórze_7b
7424949,468;5548463,97;18426;rakowicka_14b
7430547,053;5542046,638;8975;kolonijna_14
7437229,797;5552062,758;7332;jaskrowa_9k
7429480,624;5541947,379;16808;pod³êska_3a
7439916,348;5547269,312;18232;pysoñce_12b
7420962,113;5553445,43;13581;na budzyniu_7a
7428932,262;5547801,563;28141;galicyjska_3b
7433185,881;5550826,83;3624;darwina_4k
7418750,807;5543276,878;10716;laurowa_35a
7423158,858;5552251,966;5587;glogera_39c
7420454,207;5543479,32;16833;podole_72
7417044,908;5548114,333;2709;che³mska_41a
7418013,066;5549590,507;953;becka_53h
7423271,4;5541425,069;52194;zina_27b
7429045,121;5548390,537;16939;pokoju_83a
7429045,121;5548390,537;16939;pokoju_83a
7422505,714;5541455,9;1430;bluszczowa_13d
7425526,897;5546540,689;25264;zab³ocie_19
7415467,746;5542322,926;11866;maæka z bogdañca_14
7419270,481;5546252,087;7624;józefa_159
7421192,513;5544772,185;20471;sodowa_42
7427678,768;5548203,378;38956;lema_15e
7427678,768;5548203,378;38956;lema_15e
7425178,603;5547378,811;6319;grzegórzecka_41b
7420470,662;5551315,978;20601;sosnowiecka_28c
7424545,462;5541480,43;2559;cechowa_3a
7428624,049;5541399,003;9448;kosocicka_58d
7423871,054;5549653,046;25910;zbo¿owa_2a
7419213,817;5542569,337;3959;dobrowolskiego_14j
7415674,553;5541040,425;24109;wielogórska_72d
7429082,28;5547807,506;28141;galicyjska_3c
7429085,905;5547724,513;28141;galicyjska_3e
7428261,417;5551526,107;26196;z³otego wieku_89
7415850,294;5545527,849;15141;orla_24a
7425574,295;5542624,097;6168;gromady grudzi¹¿_16a
7421608,064;5543706,226;4279;drukarska_4
7427560,89;5551467,623;18524;reduta_48
7429479,464;5541982,931;16808;pod³êska_3
7425174,964;5547351,441;6319;grzegórzecka_41a
7417341,521;5541888,757;9716;kozienicka_70p
7417298,27;5541892,07;9716;kozienicka_70s
7418168,106;5549073,322;18224;pylna_14a
7423880,924;5539028,211;11811;³ysogórska_9
7419204,405;5542568,85;3959;dobrowolskiego_14k
7418995,189;5545541,068;24076;wielkanocna_4ga
7418359,824;5544982,845;24004;wid³akowa_61z
7421145,439;5547441,864;10003;jadwigi_120b
7422474,301;5548700,322;20677;spokojna_24a
7419640,691;5539258,741;22874;topografów_33a
7423336,58;5539707,679;13387;moszyñskiego_27a
7418965,746;5540830,567;40796;trockiego_57aa
7430179,204;5544810,44;3654;d¹bka_22b
7427200,64;5551399,886;18524;reduta_30a
7427229,443;5551395,744;18524;reduta_30b
7421165,4;5544783,944;33062;na leszczu_2c
